species,sex,day,month,year,recap,wt_with_bag,bag_wt,ticks
Chaffinch,,26,7,2010,0,22.1,0,1
Blue tit,,26,7,2010,0,12.39,0,0
Siskin,M,26,7,2010,1,13.37,0,0
Blue tit,,26,7,2010,0,12.38,0,0
Blue tit,,26,7,2010,1,12.29,0,1
Chaffinch,,26,7,2010,0,22.01,0,7
Chaffinch,,26,7,2010,0,20.48,0,3
Great tit,,26,7,2010,1,20.5,0,2
Siskin,F,26,7,2010,1,12.29,0,1
Blue tit,,26,7,2010,0,12.88,0,1
Siskin,M,26,7,2010,0,13.18,0,0
Blue tit,,26,7,2010,0,11.95,0,1
Siskin,M,26,7,2010,0,13.86,0,0
Blue tit,,26,7,2010,0,10.78,0,0
Great tit,,26,7,2010,1,20.51,0,0
Great tit,,26,7,2010,0,19.39,0,2
Chaffinch,,26,7,2010,0,20.04,0,8
Chaffinch,,26,7,2010,0,23.42,0,3
Chaffinch,,26,7,2010,0,23.19,0,1
Siskin,,26,7,2010,0,13.62,0,0
Blue tit,,26,7,2010,0,13.06,0,1
Chaffinch,,26,7,2010,0,21.96,0,2
Blue tit,,26,7,2010,0,12.39,0,0
Chaffinch,,26,7,2010,1,22.94,0,9
Siskin,F,26,7,2010,0,12.97,0,0
Chaffinch,M,26,7,2010,1,22.09,0,4
Siskin,M,26,7,2010,0,12.67,0,0
Chaffinch,,26,7,2010,0,21.31,0,6
Great tit,,29,7,2010,0,19.41,0,3
Chaffinch,,29,7,2010,0,18.22,0,2
Chaffinch,,29,7,2010,0,18.41,0,1
Chaffinch,,29,7,2010,0,20.64,0,4
Chaffinch,,29,7,2010,0,24.19,0,7
Blue tit,,29,7,2010,0,11.69,0,0
Chaffinch,,29,7,2010,0,21.59,0,3
Blue tit,,29,7,2010,0,10.32,0,0
Chaffinch,,29,7,2010,0,19.24,0,12
Chaffinch,,29,7,2010,0,22.73,0,1
Chaffinch,,29,7,2010,0,17.3,0,1
Chaffinch,,29,7,2010,0,19.83,0,3
Siskin,,29,7,2010,1,12.95,0,1
Chaffinch,,29,7,2010,0,20.54,0,3
Chaffinch,,29,7,2010,0,21.71,0,0
Blue tit,,29,7,2010,0,11.54,0,1
Chaffinch,,29,7,2010,0,20.27,0,2
Chaffinch,,29,7,2010,0,20.53,0,3
Great tit,,29,7,2010,0,19.85,0,0
Chaffinch,,29,7,2010,0,20.26,0,11
Blue tit,,29,7,2010,1,12.12,0,1
Great tit,,29,7,2010,0,18.85,0,2
Chaffinch,,29,7,2010,0,19.8,0,5
Siskin,,29,7,2010,0,12.42,0,0
Chaffinch,,29,7,2010,0,20.01,0,3
Chaffinch,,29,7,2010,0,22.96,0,3
Blue tit,,29,7,2010,0,11.28,0,0
Blue tit,,29,7,2010,0,11.34,0,0
Chaffinch,,29,7,2010,0,19.24,0,4
Chaffinch,,29,7,2010,0,24.19,0,2
Chaffinch,,29,7,2010,0,23.52,0,13
Great tit,,29,7,2010,0,20.06,0,0
Chaffinch,,29,7,2010,1,21.02,0,1
Siskin,,29,7,2010,0,13.87,0,0
Siskin,,29,7,2010,0,12.94,0,0
Blackbird,,29,7,2010,0,124,20,11
Blue tit,,29,7,2010,1,12.12,0,0
Chaffinch,,29,7,2010,0,20.67,0,4
Blue tit,,29,7,2010,0,10.95,0,0
Chaffinch,,29,7,2010,0,22.91,0,3
Chaffinch,,29,7,2010,0,24.82,0,1
Siskin,F,29,7,2010,0,12.8,0,0
Chaffinch,,29,7,2010,0,18.87,0,1
Blue tit,,29,7,2010,1,12.57,0,0
Siskin,,29,7,2010,1,12.03,0,0
Great tit,,29,7,2010,0,20.27,0,0
Chaffinch,,29,7,2010,0,22.2,0,1
Chaffinch,,29,7,2010,0,22.46,0,1
Great tit,,29,7,2010,0,21.86,0,1
Blue tit,,29,7,2010,1,11.89,0,0
Blue tit,,29,7,2010,1,12.7,0,0
Chaffinch,,29,7,2010,0,24.76,0,7
Chaffinch,,29,7,2010,0,20.22,0,8
Blue tit,,29,7,2010,1,12.38,0,0
Siskin,M,29,7,2010,1,12.28,0,0
Chaffinch,,29,7,2010,0,26.08,0,2
Blue tit,,29,7,2010,0,11.92,0,0
Great tit,,29,7,2010,0,20.56,0,6
Blue tit,,29,7,2010,0,12.06,0,0
Blue tit,,29,7,2010,0,12.49,0,0
Blue tit,,29,7,2010,0,11.32,0,0
Chaffinch,,29,7,2010,0,20.82,0,2
Chaffinch,,29,7,2010,0,19.87,0,6
Blue tit,,29,7,2010,0,12.23,0,1
Blue tit,,29,7,2010,0,11.74,0,0
Siskin,F,29,7,2010,0,12.53,0,0
Chaffinch,,29,7,2010,0,18.95,0,9
Siskin,M,29,7,2010,0,14.56,0,0
Blue tit,,29,7,2010,0,11.38,0,1
Chaffinch,,29,7,2010,1,21.57,0,1
Chaffinch,,29,7,2010,0,23.71,0,2
Chaffinch,,29,7,2010,0,21.9,0,1
Chaffinch,,29,7,2010,0,19.11,0,3
Blue tit,,29,7,2010,0,11.06,0,0
Siskin,,29,7,2010,0,13.56,0,0
Great tit,,29,7,2010,0,19.03,0,6
Chaffinch,,29,7,2010,0,21.89,0,2
Siskin,F,29,7,2010,1,12.97,0,0
Chaffinch,,29,7,2010,0,22.9,0,3
Blue tit,,29,7,2010,0,12.45,0,0
Great tit,,29,7,2010,0,21.81,0,4
Chaffinch,,29,7,2010,0,22.76,0,3
Great tit,,29,7,2010,0,22.6,0,4
Chaffinch,,29,7,2010,0,24.27,0,1
Chaffinch,,29,7,2010,0,21.08,0,3
Chaffinch,,29,7,2010,0,23.27,0,12
Chaffinch,,29,7,2010,0,22.89,0,3
Chaffinch,,29,7,2010,1,23.63,0,2
Chaffinch,M,29,7,2010,0,23.14,0,0
Chaffinch,,29,7,2010,1,20.27,0,2
Chaffinch,,29,7,2010,0,23.34,0,2
Chaffinch,,29,7,2010,0,20.32,0,5
Chaffinch,,29,7,2010,0,21.7,0,2
Chaffinch,F,29,7,2010,0,22.44,0,3
Chaffinch,,29,7,2010,0,22.07,0,2
Chaffinch,,29,7,2010,0,21.7,0,5
Chaffinch,,29,7,2010,0,21.17,0,1
Chaffinch,,29,7,2010,0,25.56,0,3
Chaffinch,,29,7,2010,1,22.44,0,0
Chaffinch,,29,7,2010,0,21.75,0,10
Chaffinch,,29,7,2010,0,19.79,0,2
Chaffinch,,29,7,2010,0,15.38,0,7
Siskin,M,2,8,2010,1,12.82,0,0
Chaffinch,,2,8,2010,0,21.04,0,3
Siskin,M,2,8,2010,0,13.15,0,0
Siskin,,2,8,2010,0,13.11,0,0
Siskin,F,2,8,2010,0,13.39,0,1
Chaffinch,,2,8,2010,0,20.87,0,3
Coal tit,,2,8,2010,0,9.35,0,0
Chaffinch,,2,8,2010,0,19.03,0,6
Chaffinch,,2,8,2010,0,24.08,0,1
Chaffinch,,2,8,2010,0,22.71,0,13
Chaffinch,,2,8,2010,0,21.9,0,4
Chaffinch,,2,8,2010,1,17.26,0,3
Blue tit,,2,8,2010,0,11.57,0,0
Blue tit,,2,8,2010,1,12.23,0,0
Great tit,,2,8,2010,1,18.67,0,3
Great tit,,2,8,2010,0,22.68,0,0
Siskin,M,2,8,2010,0,14.05,0,0
Blue tit,,2,8,2010,0,12.13,0,0
Siskin,M,2,8,2010,0,10.12,0,0
Siskin,F,2,8,2010,0,12.43,0,0
Chaffinch,,2,8,2010,0,22.08,0,1
Siskin,F,2,8,2010,0,13.53,0,0
Chaffinch,,2,8,2010,0,20.71,0,7
Chaffinch,,2,8,2010,0,20.27,0,1
Great tit,,2,8,2010,0,19.25,0,4
Blue tit,,2,8,2010,1,11.24,0,0
Chaffinch,,2,8,2010,0,21.58,0,5
Blue tit,,2,8,2010,1,10.6,0,0
Blue tit,,2,8,2010,0,12.34,0,0
Blue tit,,2,8,2010,1,12.93,0,0
Blue tit,,2,8,2010,0,12.14,0,0
Great tit,,2,8,2010,0,22.59,0,1
Blue tit,,2,8,2010,0,11.86,0,1
Chaffinch,,2,8,2010,0,22.59,0,1
Chaffinch,,2,8,2010,0,24.4,0,2
Chaffinch,,2,8,2010,0,17.81,0,18
Chaffinch,,2,8,2010,0,22.89,0,3
Chaffinch,,2,8,2010,0,24.13,0,1
Blue tit,,2,8,2010,0,11.92,0,0
Blue tit,,2,8,2010,1,11.96,0,0
Chaffinch,,2,8,2010,0,24.54,0,3
Blue tit,,2,8,2010,0,12,0,0
Blackbird,,2,8,2010,1,129,20,5
Chaffinch,,2,8,2010,0,23.36,0,0
Dunnock,,2,8,2010,1,24.1,0,3
Chaffinch,,2,8,2010,0,21.67,0,1
Chaffinch,,2,8,2010,0,22.25,0,10
Great tit,,2,8,2010,0,20.25,0,4
Blue tit,,2,8,2010,0,12.6,0,0
Blue tit,,2,8,2010,1,12.74,0,0
Great tit,,2,8,2010,1,20.56,0,3
Chaffinch,,2,8,2010,1,18.66,0,9
Chaffinch,,2,8,2010,0,20.13,0,5
Chaffinch,,2,8,2010,1,20.88,0,5
Blue tit,,2,8,2010,0,12.32,0,1
Blue tit,,2,8,2010,0,12.75,0,0
Chaffinch,,2,8,2010,0,21.89,0,2
Great tit,,2,8,2010,0,21.38,0,0
Blue tit,,2,8,2010,0,12.28,0,0
Chaffinch,,2,8,2010,1,21.57,0,2
Chaffinch,,2,8,2010,0,21.4,0,2
Siskin,,2,8,2010,0,12.32,0,0
Siskin,,2,8,2010,0,13.65,0,1
Siskin,F,2,8,2010,0,13.25,0,0
Siskin,F,2,8,2010,1,13.83,0,0
Chaffinch,,2,8,2010,0,23.14,0,9
Chaffinch,,2,8,2010,0,21.74,0,6
Blue tit,,2,8,2010,0,11.79,0,0
Blue tit,,2,8,2010,1,12.03,0,1
Chaffinch,,2,8,2010,0,21.18,0,3
Chaffinch,,2,8,2010,0,24.02,0,2
Coal tit,,2,8,2010,0,10.35,0,2
Chaffinch,,8,8,2010,0,23.03,0,2
Coal tit,,8,8,2010,1,8.55,0,0
Great tit,,8,8,2010,0,20.3,0,1
Chaffinch,,8,8,2010,0,19.67,0,4
Chaffinch,,8,8,2010,0,22.06,0,2
Chaffinch,,8,8,2010,0,20.62,0,4
Chaffinch,,8,8,2010,0,24.43,0,4
Chaffinch,,8,8,2010,0,20.71,0,0
Siskin,,8,8,2010,0,12.47,0,0
Siskin,,8,8,2010,0,13.13,0,0
Siskin,,8,8,2010,0,12.48,0,0
Great tit,,8,8,2010,0,19.96,0,3
Great tit,,8,8,2010,0,18.31,0,4
Great tit,,8,8,2010,0,19.68,0,0
Chaffinch,,8,8,2010,0,18.97,0,1
Chaffinch,M,8,8,2010,0,20.2,0,0
Chaffinch,,8,8,2010,0,20.62,0,1
Great tit,,8,8,2010,1,22.68,0,1
Great tit,,8,8,2010,0,20,0,1
Chaffinch,,8,8,2010,0,18.77,0,3
Chaffinch,,8,8,2010,0,20.34,0,1
Blue tit,,8,8,2010,0,10.96,0,0
Siskin,,8,8,2010,0,10.88,0,0
Siskin,,8,8,2010,0,12.98,0,0
Great tit,,8,8,2010,0,20.23,0,3
Chaffinch,,8,8,2010,0,22.45,0,4
Chaffinch,,8,8,2010,0,21.55,0,5
Chaffinch,,8,8,2010,0,20.88,0,0
Chaffinch,,8,8,2010,0,22.72,0,3
Great tit,,8,8,2010,1,21.1,0,0
Siskin,F,8,8,2010,0,13.03,0,0
Chaffinch,,8,8,2010,0,21.46,0,5
Blue tit,,8,8,2010,1,11.63,0,4
Chaffinch,,8,8,2010,0,21.8,0,2
Chaffinch,,8,8,2010,0,21.1,0,0
Chaffinch,,8,8,2010,1,18.56,0,3
Siskin,F,8,8,2010,1,12.96,0,0
Chaffinch,,8,8,2010,0,22.16,0,0
Chaffinch,,8,8,2010,0,20.51,0,2
Siskin,M,8,8,2010,0,14.03,0,0
Great tit,,8,8,2010,0,19.82,0,1
Coal tit,,8,8,2010,0,8.8,0,0
Chaffinch,,8,8,2010,0,23.83,0,1
Blue tit,,8,8,2010,0,11.2,0,0
Chaffinch,,8,8,2010,0,22.24,0,0
Siskin,M,8,8,2010,1,11.92,0,0
Chaffinch,,8,8,2010,0,23.86,0,0
Chaffinch,,8,8,2010,0,19.17,0,5
Chaffinch,,8,8,2010,0,23.08,0,3
Chaffinch,,8,8,2010,0,23.79,0,4
Siskin,,8,8,2010,0,12.82,0,0
Greenfinch,F,8,8,2010,0,23.61,0,0
Chaffinch,,8,8,2010,0,19.39,0,1
Blue tit,,8,8,2010,0,11.51,0,0
Blue tit,,8,8,2010,0,10.46,0,0
Chaffinch,,8,8,2010,1,20.39,0,6
Chaffinch,,8,8,2010,0,23.21,0,3
Chaffinch,,8,8,2010,0,17.35,0,7
Chaffinch,,8,8,2010,0,20.87,0,7
Siskin,,8,8,2010,0,13.05,0,0
Chaffinch,,8,8,2010,0,22.34,0,2
Chaffinch,,8,8,2010,0,20.73,0,20
Blue tit,,8,8,2010,1,11.9,0,1
Siskin,,8,8,2010,0,12.11,0,0
Siskin,,8,8,2010,0,12.9,0,0
Siskin,,8,8,2010,0,12.47,0,0
Siskin,M,8,8,2010,1,12.05,0,0
Great tit,,8,8,2010,0,20.76,0,5
Chaffinch,,8,8,2010,0,25.04,0,0
Chaffinch,,8,8,2010,1,24.39,0,3
Chaffinch,,8,8,2010,0,21.92,0,1
Chaffinch,,8,8,2010,0,22.89,0,5
Chaffinch,,8,8,2010,0,22.35,0,4
Chaffinch,,8,8,2010,0,23.43,0,4
Chaffinch,,8,8,2010,0,22.14,0,1
Chaffinch,,8,8,2010,0,23.37,0,1
Chaffinch,,8,8,2010,0,21.71,0,3
Chaffinch,,8,8,2010,0,23.49,0,0
Blue tit,,8,8,2010,0,11.17,0,2
Chaffinch,,8,8,2010,0,22.3,0,1
Chaffinch,,8,8,2010,0,22.92,0,0
Chaffinch,,8,8,2010,0,24.06,0,2
Chaffinch,,8,8,2010,0,20.9,0,4
Siskin,,8,8,2010,0,11.37,0,0
Greenfinch,F,8,8,2010,0,25.52,0,2
Chaffinch,,8,8,2010,0,22.8,0,5
Chaffinch,,8,8,2010,0,22.57,0,1
Blue tit,,8,8,2010,0,11.78,0,0
Blue tit,,8,8,2010,0,11.57,0,0
Siskin,,8,8,2010,1,12.22,0,0
Siskin,,8,8,2010,1,11.67,0,0
Siskin,M,8,8,2010,0,13,0,0
Blue tit,,8,8,2010,0,11.97,0,0
Siskin,M,8,8,2010,1,12.63,0,0
Chaffinch,,8,8,2010,0,23.86,0,4
Siskin,,8,8,2010,0,13.45,0,0
Siskin,,8,8,2010,0,11.46,0,0
Siskin,,8,8,2010,0,11.99,0,0
Chaffinch,,8,8,2010,0,21.53,0,3
Siskin,,8,8,2010,0,12.19,0,0
Siskin,M,8,8,2010,1,12,0,0
Chaffinch,,8,8,2010,0,23.02,0,3
Blue tit,,8,8,2010,0,12.77,0,0
Goldfinch,,8,8,2010,0,18.37,0,0
Chaffinch,,8,8,2010,0,24.29,0,2
Chaffinch,,8,8,2010,0,22.9,0,1
Blue tit,,8,8,2010,0,12.17,0,0
Chaffinch,,8,8,2010,0,22.23,0,1
Chaffinch,,8,8,2010,0,23.52,0,2
Chaffinch,,8,8,2010,0,20.41,0,0
Chaffinch,,8,8,2010,0,17.64,0,2
Siskin,,8,8,2010,1,13.95,0,1
Chaffinch,,8,8,2010,0,21.66,0,2
Chaffinch,,8,8,2010,0,20.39,0,1
Siskin,,8,8,2010,0,13.48,0,0
Blue tit,,8,8,2010,1,11.54,0,0
Siskin,,8,8,2010,0,12.85,0,0
Siskin,,8,8,2010,0,11.47,0,0
Siskin,F,8,8,2010,0,12.59,0,0
Chaffinch,,8,8,2010,0,23.67,0,3
Great tit,,8,8,2010,0,19.98,0,7
Siskin,M,8,8,2010,0,13.65,0,0
Chaffinch,,8,8,2010,0,23.34,0,1
Blue tit,,8,8,2010,0,12.92,0,0
Blue tit,,8,8,2010,1,11.58,0,0
Siskin,,8,8,2010,0,14.05,0,0
Siskin,,8,8,2010,1,12.42,0,0
Chaffinch,,8,8,2010,0,22.44,0,0
Chaffinch,,8,8,2010,0,21.76,0,5
Chaffinch,F,8,8,2010,0,19.69,0,0
Chaffinch,,8,8,2010,0,21.65,0,4
Siskin,,8,8,2010,0,14.19,0,0
